f0,f1,f2,f3,f4,f5,f6,f7,closest_centroid,a,r,subset,label,x_pca,y_pca,x_tsne,y_tsne,x_mds,y_mds,dist0,dist1,dist2
-1.0157556819102835,-0.7409049043023005,0.4649291044073629,0.21241079789183276,1.0218337265164086,2.1173906025026783,1.1951916295679412,-1.85346922302326,0,4.189442329194323,290.0,training,0,0.698917,-2.68475,-16.9275,-36.7289,-3.71564,0.191668,0,0,0
-0.015846574434711717,-0.6203317628701344,-0.3606136633449673,0.5285788076243653,0.2782183945737891,2.421026033217168,0.1708479410564825,-1.9975703262466322,0,3.67810684181338,300.0,training,0,0.224046,-2.79579,-14.7398,-38.5924,-3.32771,0.821223,0,0,0
0.9345706130022087,-1.361562098498998,-1.59618135533075,-1.4797113245837754,-2.0351249245385983,1.153166285370405,0.5891052375572708,0.13920522055998535,0,4.712881959209401,141.0,training,0,2.2162,-0.167893,3.08117,-18.0044,-1.99571,-3.63776,0,0,0
0.27448494274040947,-1.3151580233236888,-0.42154563553977376,-1.3525608399601166,-1.2604167903690437,-1.1788590478634078,1.0455374528012356,1.1539918679472623,2,4.076929770426689,269.0,training,0,2.11276,1.30749,10.8007,-7.06773,-0.252777,-3.4584,0,0,0
-1.3728534970939816,-1.3834006660023976,-1.4230590670103718,-0.8186375973514926,0.8087207661037248,-0.8405091307481407,0.732314617745564,0.598222896361187,0,3.770269970374155,337.0,training,0,2.80658,-0.64082,-10.1716,-13.7275,-1.89678,-3.03568,0,0,0
-0.8589833768809657,-1.5445259846056472,-2.167926578596271,-0.9774693562816166,0.157881051385819,0.6377894273904174,0.5334607102029145,-0.042236166819295595,0,4.784652110266747,351.0,training,0,2.91672,-1.53182,-6.2699,-16.8287,-2.59227,-2.72893,0,0,0
-1.1954646193681784,-1.9026815210538657,-2.2061169443227526,-0.8201993568561001,-0.8514421726100301,0.3211725450278422,0.8536678910428273,0.5224592393488434,0,5.00137359201576,236.0,training,0,3.49763,-1.02339,-0.769345,-14.0059,-2.54281,-3.40387,0,0,0
0.8345205373176381,-1.2317645630805176,-0.9539106690003049,-1.023651055119507,-1.433601787736798,2.0507311125962957,0.7555330602438285,-0.8767199903330926,0,4.27106345920107,238.0,training,0,1.45901,-1.20856,-7.22065,-34.0846,-3.04055,-2.23306,0,0,0
-1.7050428749201745,-1.9805088575637522,-1.9348195748657955,-0.6294370863702309,0.0922816028603043,0.971067128341487,1.1572244040955646,-0.2645296125850163,0,4.628542550100946,240.0,training,0,3.32943,-2.13276,-5.4669,-15.2641,-3.30182,-2.79897,0,0,0
-0.038732740270515945,-0.6510282815483752,-0.15730118000947405,-0.29272682692452756,0.17312576196966098,1.5530994727048635,0.6368784641332217,-1.1500373789244842,0,2.624363205448475,712.0,training,0,0.800884,-1.60786,-5.66885,-37.8373,-1.97834,-0.68204,0,0,0
0.025829163645216136,-0.19364148398792022,-0.26397509914206935,-0.03732813705423926,0.13616728483969187,1.1659294344346007,0.11034460157595052,-0.7880935235178694,0,2.1577740607750266,1007.0,training,0,0.60311,-1.165,-5.41104,-46.3118,-1.03578,-0.408898,0,0,0
0.18228046769677736,-0.699219364566258,1.6954339761791124,-0.8561736484339352,0.816373314410694,1.2802616956824888,1.8317066378277846,-1.5398618767866161,0,2.410212711055399,217.0,training,0,0.0651487,-1.12293,-0.729586,-36.9784,-3.34393,0.817493,0,0,0
-0.1507702589393625,-0.7723417474231885,-0.4038717893236909,-0.2855618241278409,0.03097045937460114,0.6212672862275879,0.4864012224065287,-0.505460759264802,0,2.231222646541942,1061.0,training,0,1.12019,-0.980614,-8.15172,-27.847,-1.27792,-0.868001,0,0,0
-1.5241696707060504,-0.26979019633446394,-0.8341376505804255,1.0256157428649586,2.2540207767129865,0.22905271059688023,-0.45746666262864244,-0.9619712165562159,0,3.8708537254473545,236.0,training,0,0.784294,-2.44241,-23.9028,-24.2657,-3.3326,1.04428,0,0,0
0.07123172470008504,-1.610652453885787,-0.9816477849086599,-2.057476910761131,-2.194433937390553,0.02906288626989757,1.630754519553788,1.2183200889585755,2,5.0858200892299585,98.0,training,0,3.20877,1.08637,5.73764,-18.0296,-1.23133,-4.52605,0,0,0
-0.031501395580087375,-0.6954228531122032,-0.7371600690658496,-0.2748799063147171,-0.9745180222360745,1.9478002909654601,0.5087379522064706,-0.759777365047666,0,3.164421892784447,554.0,training,0,1.36137,-1.37269,-11.4946,-43.255,-2.27003,-1.53906,0,0,0
