f0,f1,f2,f3,f4,f5,f6,f7,closest_centroid,a,r,subset,label,r_diff,x_mds,y_mds
-1.0157556819102835,-0.7409049043023005,0.4649291044073629,0.21241079789183276,1.0218337265164086,2.1173906025026783,1.1951916295679412,-1.85346922302326,0,4.189442329194323,0.145,training,0.0,,-0.9892720442518921,3.582157856982682
-0.015846574434711717,-0.6203317628701344,-0.3606136633449673,0.5285788076243653,0.2782183945737891,2.421026033217168,0.1708479410564825,-1.9975703262466322,0,3.67810684181338,0.15,training,0.0,,-0.2603884601095017,3.4086650180398768
0.9345706130022087,-1.361562098498998,-1.59618135533075,-1.4797113245837754,-2.0351249245385983,1.153166285370405,0.5891052375572708,0.13920522055998535,0,4.712881959209401,0.0705,training,0.0,,-4.06844683144788,0.8193504959249857
0.27448494274040947,-1.3151580233236888,-0.42154563553977376,-1.3525608399601166,-1.2604167903690437,-1.1788590478634078,1.0455374528012356,1.1539918679472623,2,4.076929770426689,0.1345,training,0.0,,-3.3961851440235065,-0.6847964404972714
-1.3728534970939816,-1.3834006660023976,-1.4230590670103718,-0.8186375973514926,0.8087207661037248,-0.8405091307481407,0.732314617745564,0.598222896361187,0,3.770269970374155,0.1685,training,0.0,,-3.47343756388385,0.8638711964597195
-0.8589833768809657,-1.5445259846056472,-2.167926578596271,-0.9774693562816166,0.157881051385819,0.6377894273904174,0.5334607102029145,-0.042236166819295595,0,4.784652110266747,0.1755,training,0.0,,-3.401199246008922,1.6012212463627484
-1.1954646193681784,-1.9026815210538657,-2.2061169443227526,-0.8201993568561001,-0.8514421726100301,0.3211725450278422,0.8536678910428273,0.5224592393488434,0,5.00137359201576,0.118,training,0.0,,-4.012798791456101,1.3912690430317682
0.8345205373176381,-1.2317645630805176,-0.9539106690003049,-1.023651055119507,-1.433601787736798,2.0507311125962957,0.7555330602438285,-0.8767199903330926,0,4.27106345920107,0.119,training,0.0,,-3.0311177576503954,2.240092363793628
-1.7050428749201745,-1.9805088575637522,-1.9348195748657955,-0.6294370863702309,0.0922816028603043,0.971067128341487,1.1572244040955646,-0.2645296125850163,0,4.628542550100946,0.12,training,0.0,,-3.668899921109474,2.2968784040255907
-0.038732740270515945,-0.6510282815483752,-0.15730118000947405,-0.29272682692452756,0.17312576196966098,1.5530994727048635,0.6368784641332217,-1.1500373789244842,0,2.624363205448475,0.356,training,0.0,,-1.2749813091803517,1.655134269574519
0.025829163645216136,-0.19364148398792022,-0.26397509914206935,-0.03732813705423926,0.13616728483969187,1.1659294344346007,0.11034460157595052,-0.7880935235178694,0,2.1577740607750266,0.5035,training,0.0,,-0.7178526359143635,0.8454819169789147
0.18228046769677736,-0.699219364566258,1.6954339761791124,-0.8561736484339352,0.816373314410694,1.2802616956824888,1.8317066378277846,-1.5398618767866161,0,2.410212711055399,0.1085,training,0.0,,-0.18377163949592343,3.4546677011775118
-0.1507702589393625,-0.7723417474231885,-0.4038717893236909,-0.2855618241278409,0.03097045937460114,0.6212672862275879,0.4864012224065287,-0.505460759264802,0,2.231222646541942,0.5305,training,0.0,,-1.2147050064656983,0.9605722545509099
-1.5241696707060504,-0.26979019633446394,-0.8341376505804255,1.0256157428649586,2.2540207767129865,0.22905271059688023,-0.45746666262864244,-0.9619712165562159,0,3.8708537254473545,0.118,training,0.0,,0.0007490436604778192,3.4711221977946023
0.07123172470008504,-1.610652453885787,-0.9816477849086599,-2.057476910761131,-2.194433937390553,0.02906288626989757,1.630754519553788,1.2183200889585755,2,5.0858200892299585,0.049,training,0.0,,-4.691033660480882,-0.09157829767119265
-0.031501395580087375,-0.6954228531122032,-0.7371600690658496,-0.2748799063147171,-0.9745180222360745,1.9478002909654601,0.5087379522064706,-0.759777365047666,0,3.164421892784447,0.277,training,0.0,,-2.159049976229783,1.6875568472488205
-0.5536092710536247,-1.655770249592027,-1.0240419811174868,-0.4528759236068298,1.1183037438710477,1.4654597401366292,0.8551348421354118,-1.5974685993397069,0,3.148099828775636,0.171,training,0.0,,-2.0210128196412662,3.1182946103163727
-1.1975175647147183,-0.8632633217701684,-0.4246711011542224,-0.31925871159708213,-0.18827874365787076,0.5999407606786441,1.030587146814786,0.01092494164447851,0,2.5343766187463777,0.4425,training,0.0,,-2.2068397678703517,1.0577995835347713
-0.4415003358412621,-1.887104523889004,-1.3123976206172312,-0.6213798023208552,0.5069166548802586,2.332983453250731,1.0531031923369139,-1.8540085611395212,0,4.1681233336499215,0.1165,training,0.0,,-2.6080718232925277,3.608494658123368
-0.6167222643056032,-0.9857838141480892,-2.0216233918240634,0.06469790564451469,1.0098994460289796,-0.7781807402196643,-0.6534182528074671,0.1123195099125957,0,3.7489513877408216,0.1895,training,0.0,,-2.657208844457543,1.438699410918817
-0.24103900602247552,-1.8209822997977412,-1.52535727283946,-2.0161274473111104,-1.7885869952704692,0.6347189044394134,1.5789641307193374,0.7844057063176376,0,5.067880755288257,0.063,training,0.0,,-4.649287644264818,0.690980370047583
-0.7174653321890829,-1.075835965348816,-0.8138708231511219,-0.940188885075294,-1.297754423660009,1.974347046674639,1.3699365928087646,-0.2454996697744842,0,3.9700137679344945,0.187,training,0.0,,-3.4337085015223727,1.576254869551812
-0.21312695239344004,-0.538833305771184,-0.9467920181062736,0.17078642326578225,-0.32606433520343975,1.9927378755031535,0.07109610444620491,-1.080283226276278,0,3.5641789108746313,0.273,training,0.0,,-1.7101134047569508,2.0553949362235127
